,,Etat des Pinces de sertissages,,,,,,,,,,,,,,"Référence : FQ111/00 
Page : 2/2"
Spécification du pince,,,Spécification du cosse,,Spécification de sertissage,,,Service maintenance,,,,,,,,
"Numéro 
Pince",Constructeur,"Référence
more","Référence 
constructeur","Référence 
TEC","Séction en 
MM","
Longueur de 
dénudage
",Valeur de traction, Valeur des essais du maintenance ,,,,,"Date de
Vérification",Affectation,Statut,Remarque
,,,104479-8,270608640,0.35,"3,18 - 3,96",,,,,,,,,,
,,,104479-8,270608640,0.6,"3,18 - 3,96",,,,,,,,,,
P38,TYCO,071/918,171662-1,270608610,0.5,"4 à 4,5","≥ 88,3",82,114,96,111,83,5/12/2025,,,
,,,171662-1,270608610,0.85,"4 à 4,5","≥ 127,5",158,135,139,129,125,,,,
,,,171662-1,270608610,1.4,"4 à 4,5","≥ 176,5",203,177,203,200,2345,,,,
P39,SOURIAU,916039,SC20ML1TK6,270609470,0.35,4,≥ 40,82,81,75,74,74,5/12/2025,,,
,,,SC20ML1TK6,270609470,0.5,4,≥ 60,105,129,73,96,89,,,,
P40,TYCO,5-1579001-1/A,163088-1,270609030,0.2,"3,58 à 4,34",≥ 31,,,,,,5/12/2025,,,
,,,163088-1,270609030,0.35,"3,58 à 4,34",≥ 44,82,81,75,74,74,,,,
,,,163088-1,270609030,0.5,"3,58 à 4,34",≥ 75,83,91,87,85,94,,,,
,,,163086-1,270609050,0.2,"3,58 à 4,34",≥ 31,,,,,,,,,
,,,163086-1,270609050,0.35,"3,58 à 4,34",≥ 44,,,,,,,,,
,,,163086-1,270609050,0.5,"3,58 à 4,34",≥ 75,,,,,,,,,
,,,1-66100-9,270610410,0.75,"3,58 à 4,34",≥ 75,,,,,,,,,
,,,1-66100-9,270610410,1,"3,58 à 4,34",≥ 111,,,,,,,,,
,,,1-66100-9,270610410,1.5,"3,58 à 4,34",≥ 178,,,,,,,,,
,,,1-66101-9,270600340,0.75,"3,58 à 4,34",≥ 75,,,,,,,,,
,,,1-66101-9,270600340,1,"3,58 à 4,34",≥ 111,,,,,,,,,
,,,1-66101-9,270600340,1.5,"3,58 à 4,34",≥ 178,,,,,,,,,
,,,1-66098-8,270610400,0.75,"3,58 à 4,34",≥ 75,,,,,,,,,
,,,1-66098-8,270610400,1,"3,58 à 4,34",≥ 111,,,,,,,,,
,,,1-66098-8,270610400,1.5,"3,58 à 4,34",≥ 178,,,,,,,,,
,,,1-66099-5,270606710,0.75,"3,58 à 4,34",≥ 75,119,121,127,120,118,,,,
,,,1-66099-5,270606710,1,"3,58 à 4,34",≥ 111,130,128,136,133,129,,,,
,,,1-66099-5,270606710,1.5,"3,58 à 4,34",≥ 178,180,184,191,183,196,,,,
P42,,CAGE11851,,270614750,0.34,3.5,≥40,70,65,59,67,62,5/12/2025,,,
P43,DEUTSCH,539 663-2/A,1062-16-0122,270608760,0.75,"3,5 à 5",≥ 85,,,,,,5/12/2025,,,
,,,1062-16-0122,270608760,1,"3,5 à 5",≥108,,,,,,,,,
,,,1062-16-0122,270608760,1.5,"3,5 à 5",≥ 150,,,,,,,,,
,,,1062-16-0122,270608760,2,"3,5 à 5",≥ 200,,,,,,,,,
,,,1062-16-0988,270621780,0.75,"3,5 à 5",≥ 85,,,,,,,,,
,,,1062-16-0988,270621780,1,"3,5 à 5",≥108,,,,,,,,,
,,,1062-16-0988,270621780,1.5,"3,5 à 5",≥ 150,,,,,,,,,
,,,1062-16-0988,270621780,2,"3,5 à 5",≥ 200,,,,,,,,,
,,,1060-16-0122,270608560,0.75,"3,5 à 5",≥ 85,,,,,,,,,
,,,1060-16-0122,270608560,1,"3,5 à 5",≥108,194,162,139,182,129,,,,
,,,1060-16-0122,270608560,1.5,"3,5 à 5",≥ 150,,,,,,,,,
,,,1060-16-0122,270608560,2,"3,5 à 5",≥ 200,237,215,194,176,197,,,,
P44,DEUTSCH,539 950-2/A,1062-20-0122,270608830,0.35,"3,5 à 5",≥ 45,,,,,,5/20/2025,,,
,,,1062-20-0122,270608830,0.5,"3,5 à 5",≥ 67,,,,,,,,,
,,,1062-20-0122,270608830,0.75,"3,5 à 5",≥ 89,,,,,,,,,
,,,1062-20-0122,270608830,1,"3,5 à 5",≥108,,,,,,,,,
,,,1062-20-0122,270608830,1.5,"3,5 à 5",≥150,,,,,,,,,
,,,1060-20-0122,270609950,0.35,"3,5 à 5",≥ 45,,,,,,,,,
,,,1060-20-0122,270609950,0.5,"3,5 à 5",≥ 67,87,91,89,94,96,,,,
,,,1060-20-0122,270609950,0.75,"3,5 à 5",≥ 89,,,,,,,,,
,,,1060-20-0122,270609950,1,"3,5 à 5",≥108,,,,,,,,,
,,,1060-20-0122,270609950,1.5,"3,5 à 5",≥150,165,159,171,155,161,,,,
P45,WEIDMULLER,5-1579001-3/A,,,,,,,,,,,,,,
P46,WEIDMULLER,539 727-2/A,,,,,,,,,,,,,,
P47,,539 758-2/A,,,,,,,,,,,,,,
P48,KNIPEX,539 726-2/A,MEC7190766,270607660,0.34,,≥ 60,,,,,,,,,
,,,MEC7190766,270607660,0.5,,≥ 95,,,,,,,,,
,,,MEC7190766,270607660,0.6,,≥ 100,,,,,,,,,
,,,MEC7190766,270607660,0.75,,≥ 120,,,,,,,,,
,,,MEC7190766,270607660,1.00,,≥ 140,,,,,,,,,
,,,MEC7190766,270607660,1.50,,≥ 190,,,,,,,,,
P49,TYCO,3-1579021-7/A,929989-1,270609770,0.5,"4,2 à 4,8",≥ 60,,,,,,5/19/2025,,,
,,,929989-1,270609770,0.75,"4,2 à 4,8",85,,,,,,,,,
,,,929989-1,270609770,1,"4,2 à 4,8",≥ 100,,,,,,,,,
,,,1703013-1,270609780,0.5,"4,2 à 4,8",≥ 60,,,,,,,,,
,,,1703013-1,270609780,0.75,"4,2 à 4,8",85,,,,,,,,,
,,,1703013-1,270609780,1,"4,2 à 4,8",≥ 100,,,,,,,,,
,,,929974-1,270607170,0.5,"4,2 à 4,8",≥ 60,65,86,70,83,69,,,,
,,,929974-1,270607170,0.75,"4,2 à 4,8",85,87,90,77,85,127,,,,
,,,929974-1,270607170,1,"4,2 à 4,8",≥ 100,112,122,115,130,129,,,,
,,,929967-1,270607160,0.5,"4,2 à 4,8",≥ 60,,,,,,,,,
,,,929967-1,270607160,0.75,"4,2 à 4,8",85,,,,,,,,,
,,,929967-1,270607160,1,"4,2 à 4,8",≥ 100,,,,,,,,,
,,,929975-1,270607840,1,"5,2 à 5,8",≥ 100,,,,,,,,,
,,,929975-1,270607840,1.5,"5,2 à 5,8",≥ 150,,,,,,,,,
,,,929975-1,270607840,2.5,"5,2 à 5,8",≥ 200,,,,,,,,,
,,,929968-1,270607860,1,"5,2 à 5,8",≥ 100,,,,,,,,,
,,,929968-1,270607860,1.5,"5,2 à 5,8",≥ 150,150,170,175,163,180,,,,
,,,929968-1,270607860,2.5,"5,2 à 5,8",≥ 200,211,213,240,225,259,,,,
P50,BINDER,66-0003-001,61-0897-139,270567610,0.5,8.2,≥ 60,,,,,,5/19/2025,,,
,,,61-0892-139,270599170,0.5,8.2,≥ 60,,,,,,,,,
,,,61-0898-139,270567620,0.75,8.2,≥ 85,88,75,69,83,77,,,,
,,,61-0898-139,61-0898-139,1,8.2,≥ 108,,,,,,,,,
,,,61-0893-139,270608480,0.75,8.2,≥ 85,,,,,,,,,
,,,61-0893-139,270608480,1,8.2,≥ 108,,,,,,,,,
,,,61-0899-139,270599130,1.5,8.2,≥ 150,245,250,227,223,255,,,,
,,,61-0894-139,270599160,1.5,8.2,≥ 150,240,230,243,253,232,,,,cosse -50 pieces
,,,61-0900-139,270608150,2.5,8,≥ 230,,,,,,,,,manque cosse
,,,61-0902-139,270608130,2.5,8,≥ 230,,,,,,,,,
P51,DEUTSCH,,1062-16-0622,270610160,0.5,"3,8 à 5,08",,,,,,,,,,
,,,1062-16-0622,270610160,0.75,"3,8 à 5,08",≥ 111,,,,,,,,,
,,,1062-16-0622,270610160,1,"3,8 à 5,08",≥ 111,,,,,,,,,
,,,1062-16-0644,270612620,0.5,"3,8 à 5,08",≥ 67,,,,,,,,,
,,,1062-16-0644,270612620,0.75,"3,8 à 5,08",≥ 111,,,,,,,,,
,,,1062-16-0644,270612620,1,"3,8 à 5,08",≥ 111,,,,,,,,,
,,,1060-16-0622,270610170,0.5,"3,8 à 5,08",≥ 67,,,,,,,,,
,,,1060-16-0622,270610170,0.75,"3,8 à 5,08",≥ 111,,,,,,,,,
,,,1060-16-0622,270610170,1,"3,8 à 5,08",≥ 111,,,,,,,,,
P52,DEUTSCH,916039,1062-16-0622,270610160,0.5,"3,8 à 5,08",≥ 67,118,95,78,68,100,5/19/2025,,,
,,,1062-16-0622,270610160,0.75,"3,8 à 5,08",≥ 111,,,,,,,,,
,,,1062-16-0622,270610160,1,"3,8 à 5,08",,115,130,145,120,117,,,,
,,,1062-16-0644,270612620,0.5,"3,8 à 5,08",≥ 67,,,,,,,,,
,,,1062-16-0644,270612620,0.75,"3,8 à 5,08",≥ 111,,,,,,,,,
,,,1062-16-0644,270612620,1,"3,8 à 5,08",,,,,,,,,,
,,,1060-16-0622,270610170,0.5,"3,8 à 5,08",≥ 67,,,,,,,,,
,,,1060-16-0622,270610170,0.75,"3,8 à 5,08",≥ 111,,,,,,,,,
,,,1060-16-0622,270610170,1,"3,8 à 5,08",,,,,,,,,,
P53,,5-1579001-1/A,5-965906-1,270609340,0.5,"3,35 à 3,65",≥ 60,,,,,,,,,manque cosse
,,,5-965906-1,270609340,0.75,"3,35 à 3,65",≥ 85,,,,,,,,,
P54,TYCO,91594-1,794229-1,270610250,0.35,"3,2 à 3,71","≥ 48,9",,,,,,,,,cosse -50 pieces
,,,794229-1,270610250,0.5,"3,2 à 3,71","≥ 57,8",,,,,,,,,
,,,794229-1,270610250,0.75,"3,2 à 3,71","≥ 66,7",,,,,,,,,
,,,794231-1,270610260,0.5,"3,2 à 3,71","≥ 57,8",,,,,,,,,manque cosse
,,,794231-1,270610260,0.75,"3,2 à 3,71","≥ 66,7",,,,,,,,,
,,,794231-1,270610260,1.2,"3,2 à 3,71","≥ 80,1",,,,,,,,,
,,,794230-1,270610200,0.5,"3,2 à 3,71","≥ 57,8",,,,,,,,,manque cosse
,,,794230-1,270610200,0.75,"3,2 à 3,71","≥ 66,7",,,,,,,,,
,,,794230-1,270610200,1.2,"3,2 à 3,71","≥ 80,1",,,,,,,,,
P55,DMC,CAGE11851,,,,,,,,,,,,,,
P56,DEUTSCH,,1062-16-1222,270610680,1,"3,8 à 5,08",≥ 111,,,,,,,,,
,,,1062-16-1222,270610680,1.5,"3,8 à 5,08",,,,,,,,,,
,,,1062-16-1222,270610680,2,"3,8 à 5,08",,,,,,,,,,
,,,1062-16-1222,270610680,2.5,"3,8 à 5,08",,,,,,,,,,
,,,1060-16-1222,270610660,1,"3,8 à 5,08",,,,,,,,,,
,,,1060-16-1222,270610660,1.5,"3,8 à 5,08",,,,,,,,,,
,,,1060-16-1222,270610660,2,"3,8 à 5,08",,,,,,,,,,
,,,1060-16-1222,270610660,2.5,"3,8 à 5,08",,,,,,,,,,
P57,TYCO,539 663-2/A,969028-2,270615060,0.2,"3,2 à 3,8",≥ 30,,,,,,5/19/2025,,,cosse -50 pieces
,,,969028-2,270615060,0.25,"3,2 à 3,8",≥ 35,,,,,,,,,
,,,969028-2,270615060,0.35,"3,2 à 3,8",≥ 50,,,,,,,,,
,,,969028-2,270615060,0.5,"3,2 à 3,8",≥ 60,,,,,,,,,
,,,964269-2,270608200,0.5,"3,7 à 4,3",≥ 60,86,90,89,94,92,,,,
,,,964269-2,270608200,0.75,"3,7 à 4,3",≥ 85,99,115,121,116,125,,,,
,,,964269-2,270608200,1,"3,7 à 4,3",≥ 108,129,136,144,150,137,,,,
,,,964269-3,270618760,0.5,"3,7 à 4,3",≥ 60,,,,,,,,,
,,,964269-3,270618760,0.75,"3,7 à 4,3",≥ 85,,,,,,,,,
,,,964269-3,270618760,1,"3,7 à 4,3",≥ 108,,,,,,,,,
P58,TYCO,539 950-2/A,1241380-3,270625530,0.5,"3,7 à 4,3",≥ 60,,,,,,5/20/2025,,,manque cosse
,,,1241380-3,270625530,0.75,"3,7 à 4,3",≥ 85,,,,,,,,,
,,,1241380-3,270625530,1,"3,7 à 4,3",≥ 108,,,,,,,,,
,,,1241380-1,270608000,0.5,"3,7 à 4,3",≥ 60,79,84,90,82,86,,,,
,,,1241380-1,270608000,0.75,"3,7 à 4,3",≥ 85,97,104,119,121,126,,,,
,,,1241380-1,270608000,1,"3,7 à 4,3",≥ 108,130,141,130,134,146,,,,
,,,1241380-2,270618750,0.5,"3,7 à 4,3",≥ 60,,,,,,,,,
,,,1241380-2,270618750,0.75,"3,7 à 4,3",≥ 85,,,,,,,,,
,,,1241380-2,270618750,1,"3,7 à 4,3",≥ 108,,,,,,,,,
P59,TYCO,5-1579001-3/A,1418884-1,270608010,1,"3,7 à 4,3",≥ 108,127,132,141,138,129,5/20/2025,,,
,,,1418884-1,270608010,1.5,"3,7 à 4,3",≥ 150,156,161,155,149,163,,,,
,,,1703278-2,270608180,1.5,"3,7 à 4,3",,,,,,,,,,cosse -50 pieces
P60,TYCO,539 727-2/A,1-968857-3,270612950,1,"4,7 à 5,3",≥ 108,,,,,,5/20/2025,,,
,,,1-968857-3,270612950,1.5,"4,7 à 5,3",≥ 150,,,,,,,,,
,,,1-968857-3,270612950,2.5,"4,7 à 5,3",≥ 200,,,,,,,,,
,,,1-968857-1,270608260,1,"4,7 à 5,3",≥ 108,,,,,,,,,
,,,1-968857-1,270608260,1.5,"4,7 à 5,3",≥ 150,254,262,153,279,160,,,,
,,,1-968857-1,270608260,2.5,"4,7 à 5,3",≥ 200,235,262,250,244,235,,,,
,,,282466-1,270567128,1.5,"3,5 à 4",≥ 155,,,,,,,,,
,,,282466-1,270567128,2.5,"3,5 à 4",,,,,,,,,,
,,,282465-1,270599190,1.5,"3,5 à 4",155,,,,,,,,,
,,,282465-1,270599190,2.5,"3,5 à 4",,,,,,,,,,
P61,TYCO,539 758-2/A,1-962916-1,270616730,1.5,"4,7 à 5,3",≥ 150,,,,,,5/20/2025,,,manque cosse
,,,1-962916-1,270616730,2.5,"4,7 à 5,3",≥ 200,,,,,,,,,
,,,1-962915-1,270617140,0.5,"4,2 à 4,8",≥ 60,,,,,,,,,
,,,1-962915-1,270617140,0.75,"4,2 à 4,8",≥ 85,,,,,,,,,
,,,1-962915-1,270617140,1,"4,2 à 4,8",≥ 108,,,,,,,,,
,,,1-962841-1,270614920,0.5,"3,9 à 4,5",≥ 60,74,94,122,108,105,,,,cosse -50 pieces
,,,1-962841-1,270614920,0.75,"3,9 à 4,5",≥ 85,90,104,132,118,115,,,,
,,,1-962841-1,270614920,1,"3,9 à 4,5",≥ 108,120,135,144,110,123,,,,
,,,1-962916-2,270612960,1,"4,7 à 5,3",≥ 108,,,,,,,,,
,,,1-962916-2,270612960,1.5,"4,7 à 5,3",≥ 150,,,,,,,,,
,,,1-962916-2,270612960,2.5,"4,7 à 5,3",≥ 200,,,,,,,,,
,,,1-962916-1,270608210,1,"4,7 à 5,3",≥ 108,,,,,,,,,
,,,1-962916-1,270608210,1.5,"4,7 à 5,3",≥ 150,160,178,183,165,189,,,,
,,,1-962916-1,270608210,2.5,"4,7 à 5,3",≥ 200,250,290,299,211,270,,,,
P62,TYCO,539 726-2/A,1-968855-1,270610540,0.5,"4,2 à 4,8",≥ 60,73,60,73,69,67,5/21/2025,,,
,,,1-968855-1,270610540,0.75,"4,2 à 4,8",≥ 85,156,128,124,153,148,,,,
,,,1-968855-1,270610540,1,"4,2 à 4,8",≥ 108,176,142,148,175,173,,,,
P63,TYCO,3-1579021-7/A,1241418-4,270610550,4,"5,1 à 5,7",≥ 310,422,421,398,399,441,5/21/2025,,,
,,,1241418-4,270610550,6,"5,1 à 5,7",≥ 450,461,467,453,473,463,,,,
,,,2-2112966-2,270610570,4,"5,1 à 5,7",≥ 310,342,319,378,327,370,,,,
,,,2-2112966-2,270610570,6,"5,1 à 5,7",≥ 450,468,497,470,475,456,,,,
P64,KNIPEX,,,,,,,,,,,,,,,
P65,CINCH,1864-28100,4250000873,270567043,0.75,4.5,≥ 37,,,,,,5/21/2025,,,
,,,4250000873,270567043,1,4.5,≥ 58,80,76,69,79,88,,,,
,,,4250000873,270567043,2,4.5,≥ 62,160,176,159,173,183,,,,
P66,WEIDMULLER,,,"Pince sertissage embout cablage 0,14 à 6mm²",,,,,,,,,5/21/2025,,,verefication visuelle
P66-1,WEIDMULLER,,,"Pince sertissage embout cablage 0,14 à 6mm²",,,,,,,,,5/21/2025,,,verefication visuelle
P67,KNIPEX,459,,"Pince sertissage embout cablage 0,14 à 6mm²",,,,,,,,,5/21/2025,,,verefication visuelle
P68,RADIOSPARE,,,,,,,,,,,,,,,
P69,DEUTSCH,,1062-12-0222,270610960,4,"6,35 à 7,62",≥311,,,,,,,,,
,,,1062-12-0222,270610960,6,"6,35 à 7,62",≥311,,,,,,,,,
,,,1060-12-0222,270613570,4,"6,35 à 7,62",≥311,,,,,,,,,
,,,1060-12-0222,270613570,6,"6,35 à 7,62",≥311,,,,,,,,,
P70,TYCO,539 651-2/A,962876-1,270611160,0.5,3.8,≥ 60,97,89,94,100,101,5/26/2025,,,
,,,962876-1,270611160,0.75,3.8,,120,114,130,115,99,,,,
,,,962876-1,270611160,1,3.8,≥ 100,150,154,125,154,145,,,,
P71,JST,X116996,SXH-001T-P0.6,270611430,0.08,"2,1 à 2,6","≥ 9,8",,,,,,5/26/2025,,,
,,,SXH-001T-P0.6,270611430,0.12,"2,1 à 2,6","≥ 19,6",,,,,,,,,
,,,SXH-001T-P0.6,270611430,0.22,"2,1 à 2,6","≥ 29,4",,,,,,,,,
,,,SXH-001T-P0.6,270611430,0.32,"2,1 à 2,6","≥ 39,2",74,80,63,83,75,,,,
P72,JST,,SVF-81T-P2.0,270611340,3.5,"5 à 5,5",≥ 150,,,,,,,,,manque cosse
P73,JST,,SVF-61T-P2.0,270611400,0.5,"5 à 5,5",≥ 65,,,,,,,,,manque cosse
,,,SVF-61T-P2.0,270611400,0.75,"5 à 5,5",≥ 80,,,,,,,,,
,,,SVF-61T-P2.0,270611400,1.25,"5 à 5,5",≥ 100,,,,,,,,,
,,,SVF-61T-P2.0,270611400,2,"5 à 5,5",≥ 150,,,,,,,,,
P74+P75,DEUTSCH,DTT-12-00,1062-12-0166,270600880,2,"6,35 à 7,62",≥ 222,,,,,,5/26/2025,,,
,,,1062-12-0166,270600880,2.5,"6,35 à 7,63",≥ 222,,,,,,,,,
,,,1062-12-0166,270600880,4,"6,35 à 7,64",≥311,,,,,,,,,
,,,1060-12-0166,270600870,2,"6,35 à 7,65",≥ 222,,,,,,,,,
,,,1060-12-0166,270600870,2.5,"6,35 à 7,66",≥ 222,247,266,226,240,245,,,,
,,,1060-12-0166,270600870,4,"6,35 à 7,67",≥311,325,380,353,333,345,,,,
P76,TYCO,539 679-2/B,929990-1,270609790,1,"4,7 à 5,3",≥ 100,,,,,,5/26/2025,,,
,,,929990-1,270609790,1.5,"4,7 à 5,3",≥ 150,267,314,317,278,306,,,,
,,,929990-1,270609790,2.5,"4,7 à 5,3",≥ 200,387,412,490,345,360,,,,
,,,1703014-1,270609800,1,"4,7 à 5,3",≥ 100,,,,,,,,,
,,,1703014-1,270609800,1.5,"4,7 à 5,3",≥ 150,200,230,222,190,201,,,,
,,,1703014-1,270609800,2.5,"4,7 à 5,3",≥ 200,300,354,401,250,299,,,,
P77,,,,,,,,,,,,,,,,
P78,TYCO,91522-1,794229-1,270610250,0.35,"3,2 à 3,71","≥ 48,9",,,,,,,,,cosse -50 pieces
,,,794229-1,270610250,0.5,"3,2 à 3,71","≥ 57,8",,,,,,,,,
,,,794229-1,270610250,0.75,"3,2 à 3,71","≥ 66,7",,,,,,,,,
P79,TYCO,1579024-3,929989-1,270609770,0.5,"4,2 à 4,8",≥ 60,93,97,102,104,99,5/26/2025,,,
,,,929989-1,270609770,0.75,"4,2 à 4,8",,16,122,129,131,117,,,,
,,,929989-1,270609770,1,"4,2 à 4,8",≥ 100,132,146,138,130,141,,,,
,,,1703013-1,270609780,0.5,"4,2 à 4,8",≥ 60,96,101,105,94,95,,,,
,,,1703013-1,270609780,0.75,"4,2 à 4,8",,120,131,125,112,107,,,,
,,,1703013-1,270609780,1,"4,2 à 4,8",≥ 100,145,137,134,129,132,,,,
,,,929974-1,270607170,0.5,"4,2 à 4,8",≥ 60,,,,,,,,,
,,,929974-1,270607170,0.75,"4,2 à 4,8",,,,,,,,,,
,,,929974-1,270607170,1,"4,2 à 4,8",≥ 100,,,,,,,,,
,,,929967-1,270607160,0.5,"4,2 à 4,8",≥ 60,,,,,,,,,
,,,929967-1,270607160,0.75,"4,2 à 4,8",,,,,,,,,,
,,,929967-1,270607160,1,"4,2 à 4,8",≥ 100,,,,,,,,,
,,,929975-1,270607840,1,"5,2 à 5,8",≥ 100,,,,,,,,,
,,,929975-1,270607840,1.5,"5,2 à 5,8",≥ 150,,,,,,,,,
,,,929975-1,270607840,2.5,"5,2 à 5,8",≥ 200,,,,,,,,,
,,,929968-1,270607860,1,"5,2 à 5,8",≥ 100,,,,,,,,,
,,,929968-1,270607860,1.5,"5,2 à 5,8",≥ 150,,,,,,,,,
,,,929968-1,270607860,2.5,"5,2 à 5,8",≥ 200,,,,,,,,,
P80,DEUTSCH,438-521,1062-12-0222,270610960,4,"6,35 à 7,62",≥311,,,,,,5/26/2025,,,
,,,1062-12-0222,270610960,6,"6,35 à 7,62",≥311,,,,,,,,,
,,,1060-12-0222,270613570,4,"6,35 à 7,62",≥311,311,120,326,134,317,,,,
,,,1060-12-0222,270613570,6,"6,35 à 7,62",≥311,335,343,340,341,350,,,,
P81,DEUTSCH,609,1062-16-1222,270610680,1,"3,8 à 5,08",≥ 111,,,,,,5/26/2025,,,
,,,1062-16-1222,270610680,1.5,"3,8 à 5,08",≥ 111,,,,,,,,,
,,,1062-16-1222,270610680,2,"3,8 à 5,08",≥ 111,,,,,,,,,
,,,1062-16-1222,270610680,2.5,"3,8 à 5,08",≥ 111,,,,,,,,,
,,,1060-16-1222,270610660,1,"3,8 à 5,08",≥ 111,,,,,,,,,
,,,1060-16-1222,270610660,1.5,"3,8 à 5,08",≥ 111,139,144,152,147,140,,,,
,,,1060-16-1222,270610660,2,"3,8 à 5,08",≥ 111,171,182,187,175,169,,,,
,,,1060-16-1222,270610660,2.5,"3,8 à 5,08",≥ 111,259,261,246,288,277,,,,
,,,1062-20-0622,270623580,1,"3,81 à 5,08",≥ 89,,,,,,,,,manque cosse
,,,1062-20-0622,270623580,1.5,"3,81 à 5,08",≥ 89,,,,,,,,,
,,,1062-20-0622,270623580,2,"3,81 à 5,08",≥ 89,,,,,,,,,
,,,1062-20-0622,270623580,2.5,"3,81 à 5,08",≥ 89,,,,,,,,,
P82,AMPHENOL,1622,,,,,,,,,,,,,,
P83,AMPHENOL,1623MFX-3954,SP20M2F,270612020,0.35,4.5,≥ 36,53,49,39,61,48,4/15/2025,,,
,,,SP20M2F,270612020,0.5,4.5,≥ 58,71,65,48,60,75,,,,
,,,SP16M1F,270612030,0.75,4,≥ 89,123,127,96,118,120,,,,
,,,SP16M1F,270612030,1,4,≥ 105,147,140,160,171,149,,,,
,,,SP16M1F,270612030,1.5,4,≥ 134,163,177,170,168,163,,,,
P84,,,770854-1,270600650,0.5,5.1,,,,,,,,,,
,,,770854-1,270600650,0.75,5.1,,,,,,,,,,
,,,770854-1,270600650,1,5.1,,,,,,,,,,
,,,770854-1,270600650,1.5,5.1,,,,,,,,,,
P85,TYCO,539 955-2/A,1241412-3,270612970,0.5,"3,9 à 4,5",≥ 60,94,99,101,102,97,5/26/2025,,,cosse -50 pieces
,,,1241412-3,270612970,0.75,"3,9 à 4,5",≥ 85,,,,,,,,,
,,,1241412-3,270612970,1,"3,9 à 4,5",≥ 140,141,138,131,143,135,,,,
P86,TYCO,539 757-2/A,1-962917-1,270612980,0.5,"4,7 à 5,3",≥ 60,81,90,84,79,94,5/27/2025,,,
,,,1-962917-1,270612980,0.75,"4,7 à 5,3",≥ 85,106,112,121,118,124,,,,
,,,1-962917-1,270612980,1,"4,7 à 5,3",≥ 140,135,141,130,128,139,,,,
P87,FCI,15S3F178060103,,270613350,1.5,,200,210,240,220,225,233,5/15/5025,,,
,,,,270613350,2,,230,240,250,255,259,251,,,,
,,,,270613350,2.5,,250,290,298,300,287,277,,,,
P88,DELPHI,13782656,12084200,270567114,0.3,"4 à 4,5",,,,,,,4/15/2025,,,
,,,12084200,270567114,0.5,"4 à 4,5",,,,,,,,,,
,,,12048074,270599000,0.5,"4 à 4,5",≥ 75,,,,,,,,,
,,,12048074,270599000,0.75,"4 à 4,5",≥ 120,112,98,120,135,99,,,,
,,,12048074,270599000,1,"4 à 4,5",≥ 160,140,170,160,135,150,,,,
P89,FCI,28S3F178061102,211CC3S2160,270613340,0.5,4.2,80,101,112,120,98,88,5/26/2025,,,
,,,211CC3S2160,270613340,0.75,4.2,140,141,150,148,155,157,,,,
P90,TYCO,1454509-2,3-1447221-4,270613280,0.5,"3,5 à 4,5",≥ 50,86,92,93,87,81,5/27/2025,,,
P91,FCI,15S3F178060103,,270613350,0.35,"3,5 à 4,5",75,59,63,70,57,65,5/27/2025,,,
,,,,270613350,0.75,,75,110,121,104,99,115,,,,
,,,,270617450,1.35,,200,210,211,222,215,230,,,,
,,,,270617450,2,,230,245,233,238,250,248,,,,
,,,,,,,,,,,,,,,,
P92,TYCO,4-1579001-7/C,,,,,,,,,,,,,,
P93,FCI,28S3F178061103,211CC3S2160,270617460,1.5,4.2,200,210,212,220,225,230,5/28/2025,,,cosse 270613340  -50 pieces
,,,211CC3S2160,270617460,2.5,4.2,230,267,251,258,270,273,,,,
,,,211CC3S2160,270613340,0.5,4.2,80,,,,,,,,,
,,,211CC3S2160,270613340,0.75,4.2,140,,,,,,,,,
P94,DELPHI,13782683,,,,,,,,,,,,,,
P95,TYCO,4-1579001-6/C,7-1452668-1,270620980,0.5,"3,3 à 3,9",≥ 60,,,,,,,,,manque cosse
,,,7-1452668-1,270620980,0.75,"3,3 à 3,9",≥ 85,,,,,,,,,
,,,7-1452668-1,270618550,0.5,"3,3 à 3,9",≥ 60,,,,,,,,,
,,,7-1452668-1,270618550,0.75,"3,3 à 3,9",≥ 85,,,,,,,,,
P96,ITT CANNON,121586-5237,192900-0003,270613780,0.75,"3,7 à 4,2",,121,119,125,110,115,5/31/2025,,,cosse -50 pieces
,,,192900-0003,270613780,1,"3,7 à 4,2",,144,136,129,133,142,,,,
,,,192900-0003,270613780,1.5,"3,7 à 4,2",,164,170,166,159,175,,,,
P97,TYCO,58628-2,,270614220,0.5,,,80,79,91,87,90,5/31/2025,,,
,,,,270614220,1,,,134,128,126,140,132,,,,
,,,,270614220,1.5,,,161,166,158,170,164,,,,
P98,,,,,,,,,,,,,,,,
P99,TYCO,58421-2,175030-1,270614560,,"3,5 à 4,5",,,,,,,,,,manque cosse
,,,175030-1,270614560,,"3,5 à 4,5",,,,,,,,,,
,,,175030-1,270614560,,"3,5 à 4,5",,,,,,,,,,
P100,WEIDMULLER,,MEC7190766,270600100,0.5,,95,107,99,102,97,106,5/31/2025,,,270607660 cossse manquer
,,,MEC7190766,270600100,75,,120,129,133,127,125,130,,,,
,,,MEC7190766,270600100,1,,140,144,149,151,154,160,,,,
,,,MEC7190766,270607670,1.5,,190,195,204,207,197,198,,,,
,,,MEC7190766,270567004,4,,,295,309,321,330,329,,,,
,,,MEC7190766,270567004,6,,,336,341,328,330,346,,,,
,,,MEC7190766,270607660,0.34,,≥ 60,,,,,,,,,
,,,MEC7190766,270607660,0.5,,≥ 95,,,,,,,,,
